,residuals,drybulb,dewpnt,std_demand,log_demand,demand,0,1,2,3,4,5,6,7,8
386,0.019115804666600122,0.28076296813212376,0.3475854278452415,0.5918443542716529,12.882333043583682,393302.0,1.0,2152.0,-0.6084768701151281,0.7935716089521458,-0.9657399376548562,0.2595117970697951,0.0,0.0,0.0
387,-0.047185369761038265,0.3332170272156316,0.43970629765602937,0.5253829338898912,12.829810796592865,373178.0,1.0,2153.0,-0.5947266869607686,0.8039279618328175,-0.9562348265919094,0.292600335633336,0.0,0.0,0.0
388,-0.0026003304260681648,0.2914049779018376,0.3130754024286924,0.4517441797072021,12.771616541744516,352081.0,1.0,2154.0,-0.5808002734538037,0.8140460935082158,-0.9455963874271448,0.32534208471197357,1.0,0.0,0.0
389,0.0974751955103359,0.15230286113049546,0.1858232137814177,0.5232448847423341,12.828121167560539,372548.0,1.0,2155.0,-0.566701756291118,0.823923005757554,-0.9338372288229255,0.35769823883312457,0.0,1.0,0.0
390,0.047462719923219376,0.16277041172365667,0.21344253035865574,0.6185761999765098,12.903458330924305,401699.0,1.0,2156.0,-0.5524353131676235,0.8335557718385673,-0.9209712877166382,0.3896304495307795,0.0,0.0,0.0
391,0.027794572738426004,0.22412188881135145,0.2523580909347642,0.5980995103652668,12.887276285112796,395251.0,1.0,2157.0,-0.538005171538301,0.8429415373547821,-0.9070138128026373,0.4211008707960867,0.0,0.0,0.0
392,0.030750445749735955,0.29175389625494297,0.4294267156170573,0.6000860809253971,12.888846205662556,395872.0,1.0,2158.0,-0.523415607365555,0.8520775211013063,-0.8919813464595536,0.4520722039322942,0.0,0.0,0.0
393,-0.03493729950711921,0.3189113747383112,0.3957074272804292,0.5332691923932401,12.83604304403156,375511.0,1.0,2159.0,-0.5086709438521068,0.860961015888993,-0.8758917051442455,0.48250774176121375,0.0,0.0,0.0
394,-0.027517801100811368,0.2855896720167481,0.3867269133013273,0.5394008211601549,12.840888666028533,377335.0,1.0,2160.0,-0.4937755501599831,0.8695893893466077,-0.8587639582758099,0.5123714121284121,0.0,0.0,0.0
395,0.024840488908043135,0.23796231681786464,0.28426998023157296,0.4724127436185601,12.787950219424925,357879.0,1.0,2161.0,-0.47873384011579173,0.8779600847008864,-0.8406184056344822,0.5416278206559751,1.0,0.0,0.0
396,0.009613000752643652,0.31228192602930915,0.3651510872634849,0.42749428079319796,12.752452654289995,345398.0,1.0,2162.0,-0.4635502709028515,0.8860706215341376,-0.821476553302415,0.570242292691786,0.0,1.0,0.0
397,-0.07669208979371295,0.3775878111188649,0.4548432646145156,0.4854246111174036,12.798233064941325,361578.0,1.0,2163.0,-0.4482293417404149,0.8939185965192549,-0.8013610881746823,0.5981809144059087,0.0,0.0,0.0
398,-0.018821037325903123,0.31472435450104674,0.41942953967805696,0.5413878898939559,12.842458980268354,377928.0,1.0,2164.0,-0.4327755925504328,0.9015016841318833,-0.7802958510707777,0.6254105729852436,0.0,0.0,0.0
399,0.012677843814681067,0.2108048383344964,0.24908218017509176,0.5708287205685357,12.86572508820621,386824.0,1.0,2165.0,-0.41719360261232213,0.9088176373395005,-0.7583058084785701,0.6518989958787037,0.0,0.0,0.0
400,0.08257116233782225,0.13020469876715515,0.1613668455238633,0.6385159637057407,12.919216062093904,408079.0,1.0,2166.0,-0.40148798920597567,0.915864288267286,-0.7354170229639894,0.6776147890466847,0.0,0.0,0.0
401,0.053404000588904266,0.1811467783205397,0.22270545043772946,0.6069971352633575,12.8943077817291,398040.0,1.0,2167.0,-0.3856634062436135,0.9226395488404849,-0.7116566222817844,0.7025274741691471,0.0,0.0,0.0
402,0.0371806030879796,0.3093161200279135,0.3748093758825191,0.47037801228887394,12.786342239023005,357304.0,1.0,2168.0,-0.3697245428906768,0.9291414114031729,-0.6870527672236727,0.7266075247685602,1.0,0.0,0.0
403,-0.0563624859214642,0.4683065829262619,0.4996893532900311,0.34611031725534525,12.688137618447035,323883.0,1.0,2169.0,-0.3536761221763724,0.9353679493131479,-0.6616346182422796,0.7498264012045674,0.0,1.0,0.0
404,-0.04738061984675357,0.3284484763898581,0.3356678904264332,0.4983109686783006,12.808416724133945,365279.0,1.0,2170.0,-0.33752289959411796,0.9413173175128454,-0.6354323008901851,0.7721565844991579,0.0,0.0,0.0
405,-0.03102544913568872,0.3453128634566178,0.4088675515391133,0.5117599755777767,12.819045026359476,369182.0,1.0,2171.0,-0.3212696616923663,0.9469877530760746,-0.6084768701151293,0.793571608952145,0.0,0.0,0.0
406,-0.10602312803199149,0.4815073272854152,0.5922620728607738,0.4337253298804515,12.757376844854877,347103.0,1.0,2172.0,-0.3049212246562948,0.9523775757303956,-0.5808002734538107,0.8140460935082108,0.0,0.0,0.0
407,-0.10713867816811218,0.4925564084670854,0.6006777746399322,0.4294454675359194,12.75399461218734,345931.0,1.0,2173.0,-0.28848243288061187,0.9574851883550384,-0.5524353131676247,0.8335557718385666,0.0,0.0,0.0
408,-0.06969339783941847,0.3517678529890672,0.35769556622423043,0.4636027054898371,12.780987939715324,355396.0,1.0,2174.0,-0.2719581575341124,0.9623090774541467,-0.5234156073655624,0.8520775211013019,0.0,0.0,0.0
409,-0.012204942095966287,0.33862526168876483,0.31894944930810504,0.3997820773355202,12.730552622868707,337916.0,1.0,2175.0,-0.255353295116191,0.9668478136052765,-0.49377555015998437,0.8695893893466069,1.0,0.0,0.0
410,-0.02476952641519381,0.34758083275180274,0.3536289183846371,0.3556036750443985,12.695639902925837,326322.0,1.0,2176.0,-0.23867276600595116,0.9711000518829501,-0.46355027090285283,0.886070621534137,0.0,1.0,0.0
411,0.014809586721861112,0.32984414980227955,0.38424173962157576,0.4479071140832211,12.768584236577622,351015.0,1.0,2177.0,-0.22192151300417054,0.9750645322571936,-0.4327755925504405,0.9015016841318796,0.0,0.0,1.0
412,-0.033220181429238216,0.32007443591532914,0.3694436599830556,0.4857640314148376,12.798501297497792,361675.0,1.0,2178.0,-0.20510449986862134,0.9787400799669148,-0.401487989205977,0.9158642882672854,0.0,0.0,0.0
413,-0.011999200351349604,0.3346708536869039,0.4383507483761649,0.5031377594414668,12.812231176114954,366675.0,1.0,2179.0,-0.18822670984325035,0.9821256058679994,-0.36972454289068474,0.9291414114031696,0.0,0.0,0.0
414,-0.058533990716763795,0.4206792277273785,0.5533465122846654,0.4526567384707598,12.772337706542046,352335.0,1.0,2180.0,-0.17129314418148076,0.9852201067560601,-0.33752289959411935,0.9413173175128449,0.0,0.0,0.0
415,-0.001330317919353785,0.2864038148406606,0.3205874046879412,0.5058197934938107,12.814350698299794,367453.0,1.0,2181.0,-0.15430882066428134,0.9880226656636976,-0.3049212246562894,0.9523775757303973,0.0,0.0,0.0
416,0.012024319542973283,0.33304256803907883,0.34685117198531484,0.3971430553215329,12.72846709166524,337212.0,1.0,2182.0,-0.13727877211326903,0.9905324521322223,-0.2719581575341138,0.9623090774541463,1.0,0.0,0.0
417,0.032127437464290254,0.3695045359385904,0.5057893250494211,0.3849412522544979,12.718824413089626,333976.0,1.0,2183.0,-0.12020804489935397,0.99274872245774,-0.2386727660059526,0.9711000518829498,0.0,1.0,0.0
418,0.00843489895136651,0.3136194463828797,0.37401863880259817,0.5029444886554393,12.812078440649755,366619.0,1.0,2184.0,-0.10310169744744019,0.9946708199115205,-0.20510449986862972,0.978740079966913,0.0,0.0,0.0
419,0.013743334063679113,0.2773319376599209,0.2960180739903982,0.5038829560783472,12.812820080197868,366891.0,1.0,2185.0,-0.0859647987374488,0.9962981749346076,-0.1712931441814822,0.9852201067560599,0.0,0.0,0.0
420,0.02353831325777972,0.29256803907885554,0.32555775204744425,0.5092382035874132,12.8170521539446,368447.0,1.0,2186.0,-0.06880242680232629,0.9976303053065853,-0.13727877211327752,0.9905324521322211,0.0,0.0,0.0
421,-0.0011965715532866184,0.3969527797162131,0.4733691047726632,0.4799990413248218,12.793945417836056,360031.0,1.0,2187.0,-0.05161966722325718,0.9986668162884758,-0.10310169744744166,0.9946708199115204,0.0,0.0,0.0
422,-0.06763051692613714,0.5094207955338451,0.6285230160971477,0.4090015747161483,12.737838484587808,340387.0,1.0,2188.0,-0.034421611622746144,0.9994074007397048,-0.06880242680232067,0.9976303053065857,0.0,0.0,0.0
423,-0.03706625056635082,0.3940451267736684,0.4280146851171985,0.31704737550608725,12.665170143541049,316529.0,1.0,2189.0,-0.01721335615583917,0.9998518392091161,-0.034421611622754714,0.9994074007397045,1.0,0.0,0.0
424,0.08554137402976236,0.2779134682484299,0.35769556622423043,0.4068994305813222,12.736177230091206,339822.0,1.0,2190.0,-1.4695761589768238e-15,1.0,-2.9391523179536475e-15,1.0,0.0,1.0,0.0
425,0.08870292918652795,0.24534775529192834,0.3718723524428127,0.5513431383745355,12.850326281577125,380913.0,1.0,2191.0,0.01721335615582913,0.9998518392091164,0.03442161162273464,0.9994074007397051,0.0,0.0,0.0
426,0.10295067035416128,0.2052802977436613,0.2244563682575544,0.5608448569505415,12.857835173307388,383784.0,1.0,2192.0,0.03442161162274321,0.9994074007397049,0.0688024268023148,0.997630305306586,0.0,0.0,0.0
427,0.10483347838427648,0.223249592928588,0.2199378706580062,0.5579499424999588,12.855547418833929,382907.0,1.0,2193.0,0.051619667223247144,0.9986668162884763,0.10310169744742168,0.9946708199115224,0.0,0.0,0.0
428,0.06415314550249773,0.3024540590835077,0.3158429822084157,0.5124658572163455,12.819602861108631,369388.0,1.0,2194.0,0.06880242680231627,0.9976303053065859,0.13727877211325762,0.9905324521322239,0.0,0.0,0.0
429,-0.01205481248114415,0.463305419865085,0.5314317989268568,0.43143382508759337,12.755565944937006,346475.0,1.0,2195.0,0.08596479873744588,0.9962981749346078,0.17129314418147643,0.9852201067560609,0.0,0.0,0.0
430,-0.05010408196931676,0.541812049313794,0.5621011013837899,0.2706448193172381,12.628499748849563,305132.0,1.0,2196.0,0.1031016974474302,0.9946708199115216,0.20510449986861007,0.9787400799669171,1.0,0.0,0.0
431,-0.11640692522143675,0.552919283554315,0.5958523138882409,0.1714047317029755,12.550073612857785,282116.0,1.0,2197.0,0.12020804489935105,0.9927487224577404,0.2386727660059469,0.9711000518829512,0.0,1.0,0.0
432,0.005425725084797828,0.3948592695975809,0.5371928833662807,0.4343777224807688,12.757892408998588,347282.0,1.0,2198.0,0.1372787721132591,0.9905324521322236,0.27195815753409447,0.9623090774541517,0.0,0.0,0.0
433,0.005791069535919402,0.4030588508955572,0.5047161818695284,0.4298953144567657,12.754350111226465,346054.0,1.0,2199.0,0.15430882066427845,0.988022665663698,0.30492122465628385,0.9523775757303992,0.0,0.0,0.0
434,0.019931407235490584,0.4847057455222145,0.6183563964981643,0.4391964542027168,12.761700492187734,348607.0,1.0,2200.0,0.17129314418147087,0.9852201067560619,0.3375228995941004,0.9413173175128516,0.0,0.0,0.0
435,0.025452998082686362,0.36502675040707133,0.3085569048291443,0.4398931960197966,12.762251104040375,348799.0,1.0,2201.0,0.1882267098432405,0.9821256058680012,0.3697245428906661,0.9291414114031771,0.0,0.0,0.0
436,0.03950392814574272,0.3073970690858339,0.2885625529511437,0.4491394107302877,12.769558079575429,351357.0,1.0,2202.0,0.20510449986861845,0.9787400799669154,0.4014879892059716,0.9158642882672878,0.0,0.0,0.0
437,0.03248815031092811,0.4020702488950919,0.4171138096582887,0.3194437394389282,12.667063910144858,317129.0,1.0,2203.0,0.22192151300416074,0.9750645322571958,0.4327755925504224,0.9015016841318882,1.0,0.0,0.0
438,-0.006486415312249083,0.4734240521051408,0.4706015249929398,0.2476322369114971,12.610313671421965,299633.0,1.0,2204.0,0.2386727660059483,0.9711000518829509,0.4635502709028476,0.8860706215341397,0.0,1.0,0.0
439,0.0023848766392540743,0.4191090951384043,0.4955097430104489,0.3977845740184748,12.728974062525275,337383.0,1.0,2205.0,0.25535329511618127,0.966847813605279,0.4937755501599669,0.8695893893466169,0.0,0.0,0.0
440,0.0005426062669372511,0.4318446150267504,0.4879977407512002,0.3912755377340061,12.723830187936962,335652.0,1.0,2206.0,0.27195815753410274,0.9623090774541494,0.5234156073655453,0.8520775211013123,0.0,0.0,0.0
441,-0.003653944602897141,0.5056989997673879,0.545269697825473,0.38246089418633816,12.716864268718153,333322.0,1.0,2207.0,0.2884824328806022,0.9574851883550413,0.552435313167608,0.8335557718385777,0.0,0.0,0.0
442,0.0029203407253010627,0.4956966736450338,0.5587687094041232,0.3844713436656762,12.718453059982464,333852.0,1.0,2208.0,0.30492122465628524,0.9523775757303986,0.5808002734537944,0.8140460935082224,0.0,0.0,0.0
443,0.007962499829142933,0.3923005350081415,0.3650946060434905,0.385009450289895,12.718878307725625,333994.0,1.0,2209.0,0.32126966169236354,0.9469877530760755,0.6084768701151246,0.7935716089521486,0.0,0.0,0.0
444,0.048246089190490116,0.38183298441498026,0.3314317989268568,0.30295315342998586,12.654031949250705,313023.0,1.0,2210.0,0.33752289959410847,0.9413173175128488,0.6354323008901697,0.7721565844991707,1.0,0.0,0.0
445,0.062405358307730696,0.42242381949290536,0.4060999717593901,0.28465448514246955,12.639571121151045,308529.0,1.0,2211.0,0.3536761221763697,0.935367949313149,0.6616346182422752,0.7498264012045713,0.0,1.0,0.0
446,0.08759872640101068,0.3136194463828797,0.2299350465970065,0.4515464916902226,12.771460315488813,352026.0,1.0,2212.0,0.3697245428906675,0.9291414114031765,0.687052767223658,0.726607524768574,0.0,0.0,0.0
447,0.09568956720623295,0.3814840660618749,0.33820954532617903,0.4554263093077474,12.774526406132324,353107.0,1.0,2213.0,0.38566340624360423,0.9226395488404888,0.7116566222817703,0.7025274741691614,0.0,0.0,0.0
448,0.03882629883997679,0.4505117469178879,0.3831685964416832,0.3944383506418723,12.726329653638695,336492.0,1.0,2214.0,0.40148798920596646,0.91586428826729,0.7354170229639758,0.6776147890466995,0.0,0.0,0.0
449,0.038531339263410125,0.4548150732728541,0.4988986162101101,0.3901100826446264,12.722909167595995,335343.0,1.0,2215.0,0.417193602612313,0.9088176373395047,0.758305808478557,0.6518989958787189,0.0,0.0,0.0
450,-0.01965209308362137,0.5220400093044895,0.6103360632589664,0.32798967147896835,12.673817475608786,319278.0,1.0,2216.0,0.43277559255043013,0.9015016841318845,0.780295851070774,0.6254105729852482,0.0,0.0,0.0
451,-0.017769463594715568,0.5241335194231217,0.6233832250776616,0.2081354122811315,12.579100646381676,290425.0,1.0,2217.0,0.4482293417404059,0.8939185965192593,0.8013610881746702,0.5981809144059248,1.0,0.0,0.0
452,0.04891422071807511,0.4892416841125843,0.6428692459757129,0.24299941541863215,12.606652506895013,298538.0,1.0,2218.0,0.4635502709028489,0.886070621534139,0.8214765533024116,0.5702422926917908,0.0,1.0,0.0
453,0.04037700842023795,0.485519888346127,0.6098842134990116,0.3768336492755597,12.71241724448388,331843.0,1.0,2219.0,0.4787338401157829,0.8779600847008912,0.8406184056344713,0.541627820655992,0.0,0.0,0.0
454,0.019533774756571864,0.4918585717608746,0.5409206438859079,0.3524860031492328,12.69317611066299,325519.0,1.0,2220.0,0.4937755501599744,0.8695893893466127,0.8587639582757995,0.5123714121284293,0.0,0.0,0.0
455,0.05313287644031783,0.4492323796231682,0.5614233267438576,0.3827000394876551,12.717053257284903,333385.0,1.0,2221.0,0.5086709438521042,0.8609610158889945,0.8758917051442426,0.48250774176121886,0.0,0.0,0.0
456,0.023421223829617144,0.542335426843452,0.670149675232985,0.3497268894153994,12.690995674973054,324810.0,1.0,2222.0,0.5234156073655465,0.8520775211013115,0.8919813464595445,0.4520722039323121,0.0,0.0,0.0
457,0.008735454253868014,0.5729820888578739,0.7289466252471053,0.33190727129886394,12.67691342426847,320268.0,1.0,2223.0,0.5380051715382985,0.8429415373547836,0.9070138128026348,0.42110087079609204,0.0,0.0,0.0
458,0.019039209086097325,0.5352989067224936,0.6102231008189777,0.2213076829060772,12.589510253146312,293464.0,1.0,2224.0,0.5524353131676151,0.8335557718385729,0.9209712877166303,0.38963044953079806,1.0,0.0,0.0
459,0.022913800776287074,0.5271574784833682,0.5409771251059023,0.19422561354047302,12.568108195711002,287250.0,1.0,2225.0,0.5667017562911156,0.8239230057575556,0.9338372288229234,0.35769823883313007,0.0,1.0,0.0
460,0.06021332456444084,0.4820307048150733,0.6105055069189494,0.374788102443919,12.710800716950981,331307.0,1.0,2226.0,0.5808002734537956,0.8140460935082215,0.9455963874271384,0.32534208471199255,0.0,0.0,0.0
461,0.052755960749165665,0.4851709699930216,0.590059305280994,0.3647453340027853,12.702864251532292,328688.0,1.0,2227.0,0.5947266869607605,0.8039279618328234,0.9562348265919036,0.2926003356333552,0.0,0.0,0.0
462,0.07519445336712588,0.4416724819725518,0.4599830556340017,0.3847442150589023,12.718668701156387,333924.0,1.0,2228.0,0.6084768701151257,0.7935716089521477,0.9657399376548547,0.25951179706980076,0.0,0.0,0.0
463,0.03448353943518889,0.5265759478948593,0.4657441400734256,0.3417426287234997,12.684685979668767,322767.0,1.0,2229.0,0.6220467484408639,0.7829801036770657,0.9741004551724185,0.2261156855082972,0.0,0.0,0.0
464,-0.025928358269539875,0.5388462433123983,0.5214911042078509,0.2791919736562468,12.635254280255653,307200.0,1.0,2230.0,0.6354323008901762,0.7721565844991652,0.9813064702716088,0.19245158197083306,0.0,0.0,0.0
465,0.06420324445745451,0.4787741335194232,0.5967240892403275,0.24943845611620985,12.611741066302251,300061.0,1.0,2231.0,0.6486295610349772,0.7611042586607782,0.9873494423939846,0.15855938510314577,1.0,0.0,0.0
466,0.047043502392031866,0.4232379623168179,0.3869528381813047,0.2023622455373108,12.574538304982765,289103.0,1.0,2232.0,0.6616346182422763,0.7498264012045703,0.9922222094179316,0.12447926388679449,0.0,1.0,0.0
467,0.05330582765903258,0.4759246336357292,0.3716464275628354,0.3529485093601382,12.693541613917425,325638.0,1.0,2233.0,0.6744436188329405,0.738326354003111,0.9959189961471778,0.09025161003105449,0.0,0.0,0.0
468,0.032488664770249975,0.5170388462433124,0.4367127929963287,0.33062648240315623,12.675901259461625,319944.0,1.0,2234.0,0.6870527672236644,0.7266075247685682,0.9984354211555638,0.05591699010061063,0.0,0.0,0.0
469,0.020733931389831706,0.5166317748313561,0.4604349053939564,0.3175310076852349,12.665552341944576,316650.0,1.0,2235.0,0.6994583270516466,0.7146733860429615,0.9997685019798908,0.021516097436223642,0.0,0.0,0.0
470,0.023011133385332727,0.5144219585950222,0.4382377859361761,0.3186334775023189,12.666423587122607,316926.0,1.0,2236.0,0.7116566222817713,0.7025274741691604,0.999916658654738,-0.012910296074999442,0.0,0.0,0.0
471,-0.006324034471783813,0.5964759246336357,0.476249646992375,0.28829128210723337,12.642445160666625,309417.0,1.0,2237.0,0.7236440382959112,0.6901733882429733,0.9988797155850337,-0.04732138832242825,0.0,0.0,0.0
472,-0.01528263115795292,0.6285182600604793,0.5623270262637673,0.16059378494668095,12.541530081701255,279716.0,1.0,2238.0,0.7354170229639816,0.6776147890466933,0.996658901754171,-0.08167639533041085,1.0,0.0,0.0
473,-0.02987439940571031,0.5551290997906488,0.5246540525275345,0.11724494061253447,12.507272933782867,270296.0,1.0,2239.0,0.7469720876965533,0.6648553979642886,0.993256849267415,-0.11593459959549485,0.0,1.0,0.0
474,0.006618121222278839,0.5020353570597814,0.5334086416266591,0.2992326313710826,12.65109174458174,312104.0,1.0,2240.0,0.758305808478558,0.6518989958787178,0.9886775902323425,-0.1500553983446389,0.0,0.0,0.0
475,0.05472113293704356,0.552861130495464,0.7074837616492516,0.34701250166850345,12.68885058474097,324114.0,1.0,2241.0,0.7694148268839354,0.6387494220515302,0.9829265519799837,-0.18399835165767237,0.0,0.0,0.0
476,0.022621133601498866,0.5868225168643871,0.7058458062694153,0.31476261365204017,12.66336457234314,315958.0,1.0,2242.0,0.7802958510707749,0.625410572985247,0.9760105506323686,-0.21772323039653,0.0,0.0,0.0
477,0.01483191151728086,0.5526866713189114,0.5954250211804575,0.3069972695838861,12.657227879555455,314025.0,1.0,2243.0,0.7909456567567742,0.6118864012687283,0.9679377830240667,-0.25119006388480963,0.0,0.0,0.0
478,-0.013731667572327133,0.6196208420562922,0.5596159277040385,0.27863164843852783,12.634811473898056,307064.0,1.0,2244.0,0.8013610881746753,0.5981809144059179,0.9587178169872975,-0.28435918728099974,0.0,0.0,0.0
479,0.010066373116279753,0.722202837869272,0.6962439988703756,0.18490075901710007,12.560739073750973,285141.0,1.0,2245.0,0.8115390590073575,0.5842981736283733,0.9483615800121754,-0.3171912885890945,1.0,0.0,0.0
480,0.08148884117364591,0.787799488253082,0.761479807963852,0.2287797093102251,12.595415146753256,295202.0,1.0,2246.0,0.8214765533024125,0.5702422926917896,0.9368813462954336,-0.34964745525122276,0.0,1.0,0.0
481,0.059626575858114594,0.7019655733891603,0.7210957356678903,0.35362835860677294,12.69407887613426,325813.0,1.0,2247.0,0.831170626365804,0.5560174366570504,0.9242907221930987,-0.3816892202666458,0.0,0.0,0.0
482,0.1469374497241006,0.8050709467317979,0.741428974865857,0.4418326166743788,12.76378376359014,349334.0,1.0,2248.0,0.840618405634476,0.5416278206559848,0.9106046300942197,-0.41327860778289666,0.0,0.0,0.0
483,0.005584402283883849,0.6114212607583159,0.4973736232702626,0.3015455807188159,12.652919591417108,312675.0,1.0,2249.0,0.8498170915275273,0.527077708642373,0.8958392907349099,-0.44437817810461133,0.0,0.0,0.0
484,-0.00655013364874657,0.5998488020469877,0.5409771251059023,0.29064879101134,12.644308221435313,309994.0,1.0,2250.0,0.8587639582758003,0.5123714121284281,0.8800122039735405,-0.4749510720670411,0.0,0.0,0.0
485,0.002828992912993933,0.6841125843219353,0.7934481784806551,0.3014363070113329,12.652833236045511,312648.0,1.0,2251.0,0.8674563547295958,0.4975132889071825,0.8631421280499136,-0.5049610547215166,0.0,0.0,0.0
486,-0.016669634731716954,0.6753314724354501,0.6597006495340301,0.16561434267624442,12.545497661262289,280828.0,1.0,2252.0,0.87589170514424,0.4825077417612238,0.8452490573530699,-0.5343725582809683,1.0,0.0,0.0
487,-0.01994456022038235,0.6104326587578507,0.6304433775769556,0.13599525845978294,12.522090685487125,274331.0,1.0,2253.0,0.884067509943362,0.4673592171580051,0.8263541987239132,-0.5631507242749132,0.0,1.0,0.0
488,-0.007556762847435228,0.6366015352407537,0.6930245693306976,0.296285705484818,12.648762887202931,311378.0,1.0,2254.0,0.8919813464595452,0.4520722039323108,0.8064799463209533,-0.5912614448635664,0.0,0.0,0.0
489,0.01322186860209651,0.5832751802744824,0.7050550691894945,0.3191404508994896,12.666824231313345,317053.0,1.0,2255.0,0.8996308696522415,0.43665123195606775,0.7856498550787198,-0.6186714032624966,0.0,0.0,0.0
490,0.0020076517165727448,0.6047918120493139,0.7145439141485456,0.31016459866662355,12.659730914239773,314812.0,1.0,2256.0,0.9070138128026354,0.4211008707960907,0.7638886127905443,-0.6453481132295482,0.0,0.0,0.0
491,0.02243013909757291,0.6421842288904397,0.7861621011013836,0.3329854491035272,12.677765472278145,320541.0,1.0,2257.0,0.9141279881853316,0.4054257283600021,0.741222010848603,-0.6712599575675235,0.0,0.0,0.0
