,date,year,month,day_of_week,holiday,demand,drybulb,dewpnt,log_demand,std_demand
106,2008-04-17,2008,Apr,Thu,False,325409.0,0.6060711793440335,0.472239480372776,12.69283813165134,0.35205832599411563
107,2008-04-18,2008,Apr,Fri,False,321465.0,0.6662595952547103,0.49387178763061285,12.680643952036887,0.33662786473246
108,2008-04-19,2008,Apr,Sat,False,289128.0,0.6643986973714817,0.5975713075402428,12.574624775614799,0.2024716650948425
109,2008-04-20,2008,Apr,Sun,False,280420.0,0.6204931379390557,0.6258683987574131,12.544043758275123,0.16377458022965288
110,2008-04-21,2008,Apr,Mon,False,314884.0,0.6270644335892068,0.6272239480372775,12.659959596017373,0.3104539715823968
111,2008-04-22,2008,Apr,Tue,False,322050.0,0.6551523610141894,0.6305563400169444,12.682462091975037,0.3389285310151379
112,2008-04-23,2008,Apr,Wed,False,329737.0,0.742730867643638,0.69279864445072,12.706050645996509,0.3687773835460098
113,2008-04-24,2008,Apr,Thu,False,327582.0,0.7309839497557572,0.5920926292007908,12.699493684396572,0.36048023317091876
114,2008-04-25,2008,Apr,Fri,False,317065.0,0.64480111653873,0.5425021180457498,12.666862079158701,0.3191883433965733
115,2008-04-26,2008,Apr,Sat,False,286052.0,0.6008374040474529,0.5670714487432928,12.563928891456886,0.18893714031531503
116,2008-04-27,2008,Apr,Sun,False,285887.0,0.5747266806234008,0.6388590793561141,12.56335190683238,0.1882070265086884
117,2008-04-28,2008,Apr,Mon,False,332063.0,0.5450104675505931,0.6813329567918667,12.713079988932801,0.3776722831868827
118,2008-04-29,2008,Apr,Tue,False,333038.0,0.5669341707373808,0.7048291443095169,12.716011876566174,0.3813822809055213
119,2008-04-30,2008,Apr,Wed,False,328607.0,0.5097697138869505,0.48426998023157297,12.702617786853844,0.36443345868247734
120,2008-05-01,2008,May,Thu,False,328675.0,0.5264596417771575,0.4991245410900876,12.702824699564806,0.3646952851170535
121,2008-05-02,2008,May,Fri,False,327768.0,0.5397766922540126,0.6389155605761084,12.70006132002637,0.3611985168007539
122,2008-05-03,2008,May,Sat,False,305084.0,0.5265177948360084,0.6557469641344252,12.628342427507286,0.270445745582523
123,2008-05-04,2008,May,Sun,False,295461.0,0.5578622935566412,0.6978254730302175,12.596292127422773,0.22988943679301455
124,2008-05-05,2008,May,Mon,False,323174.0,0.6145033728774134,0.6426433210957356,12.685946156848606,0.3433372513853867
125,2008-05-06,2008,May,Tue,False,326054.0,0.6604442893696209,0.6323637390567636,12.694818290803143,0.35456401067728893
126,2008-05-07,2008,May,Wed,False,326857.0,0.6924866247964643,0.5947472465405252,12.697278045363479,0.3576765732814559
127,2008-05-08,2008,May,Thu,False,332138.0,0.725459409164922,0.7287771815871222,12.71330582418544,0.377958054122488
128,2008-05-09,2008,May,Fri,False,321057.0,0.5958362409862759,0.6530923467946907,12.679373956441907,0.3350208178912295
129,2008-05-10,2008,May,Sat,False,291137.0,0.6114794138171668,0.6465405252753459,12.581549225744617,0.21123383383965647
130,2008-05-11,2008,May,Sun,False,277758.0,0.6033379855780414,0.6138378988986162,12.534505509967369,0.15170492276434908
131,2008-05-12,2008,May,Mon,False,324958.0,0.574086996976041,0.5914713357808528,12.691451222191628,0.3503033368625665
132,2008-05-13,2008,May,Tue,False,326077.0,0.6527099325424518,0.5761649251623835,12.694888828777904,0.3546532691203687
133,2008-05-14,2008,May,Wed,False,325623.0,0.6541637590137241,0.5941259531205874,12.693495549436356,0.3528902195683571
134,2008-05-15,2008,May,Thu,False,326537.0,0.6521284019539427,0.6661959898333804,12.696298544402085,0.35643711707214826
135,2008-05-16,2008,May,Fri,False,321915.0,0.619678995115143,0.6877718158712228,12.682042814523692,0.33839797917193
136,2008-05-17,2008,May,Sat,False,292488.0,0.6680041870202372,0.668229313753177,12.586178919171449,0.21709222754343585
137,2008-05-18,2008,May,Sun,False,284823.0,0.6681786461967899,0.6923467946907653,12.559623213686137,0.1834887545979229
138,2008-05-19,2008,May,Mon,False,320711.0,0.592463363572924,0.6111832815588817,12.678295685061833,0.3336563780284562
139,2008-05-20,2008,May,Tue,False,326213.0,0.6055478018143754,0.6214063823778594,12.695305821225958,0.35518092953046076
140,2008-05-21,2008,May,Wed,False,325419.0,0.6356710862991394,0.65009884213499,12.692868861736711,0.3520972117090116
141,2008-05-22,2008,May,Thu,False,323217.0,0.5971156082809956,0.6441683140355831,12.6860792032557,0.34350560772386646
142,2008-05-23,2008,May,Fri,False,320026.0,0.6553268201907421,0.6565941824343405,12.676157521475307,0.3309507552283897
143,2008-05-24,2008,May,Sat,False,285329.0,0.6769016050244243,0.6321378141767862,12.56139817942456,0.18573478843811828
144,2008-05-25,2008,May,Sun,False,276110.0,0.7000465224470808,0.612369387178763,12.52855461602368,0.14417468773636286
145,2008-05-26,2008,May,Mon,True,288981.0,0.7402302861130495,0.7053939565094606,12.574116220988705,0.20182814230729204
146,2008-05-27,2008,May,Tue,False,348317.0,0.7656431728308908,0.8156452979384353,12.760868263661417,0.4381433558851404
147,2008-05-28,2008,May,Wed,False,326776.0,0.6478250755989765,0.5589381530641062,12.697030199858695,0.3573629506695734
148,2008-05-29,2008,May,Thu,False,329762.0,0.7058618283321703,0.592939847500706,12.706126461122876,0.36887331967352666
149,2008-05-30,2008,May,Fri,False,330108.0,0.7229006745754827,0.6401016661959897,12.707175152627899,0.3702003292924848
150,2008-05-31,2008,May,Sat,False,308082.0,0.7272621539892999,0.8129906805987009,12.638121260288026,0.28281983758200047
151,2008-06-01,2008,Jun,Sun,False,302146.0,0.7640730402419166,0.786049138661395,12.618665623244356,0.2582007600208221
152,2008-06-02,2008,Jun,Mon,False,345759.0,0.7529658060013956,0.7347077096865292,12.753497279556983,0.4288161450124284
153,2008-06-03,2008,Jun,Tue,False,360281.0,0.7801814375436148,0.7480372776051961,12.79463956151279,0.48087740768094767
154,2008-06-04,2008,Jun,Wed,False,345517.0,0.6851593393812515,0.8010166619598984,12.75279712503148,0.42793017255470345
155,2008-06-05,2008,Jun,Thu,False,337160.0,0.6777739009071877,0.8009036995199095,12.728312874111419,0.3969479091070798
156,2008-06-06,2008,Jun,Fri,False,331794.0,0.6610258199581298,0.7991527817000847,12.712269573392339,0.3766467869256893
157,2008-06-07,2008,Jun,Sat,False,347460.0,0.8071644568504303,0.8789042643321096,12.75840482944789,0.43502613706400745
158,2008-06-08,2008,Jun,Sun,False,403149.0,0.9038729937194696,0.9268003388873199,12.907061499643763,0.6231356338295956
159,2008-06-09,2008,Jun,Mon,False,482685.0,0.9234124214933705,0.9417113809658288,13.087119545963752,0.8509802938587717
160,2008-06-10,2008,Jun,Tue,False,499394.0,0.9029425447778552,0.9273651510872635,13.121150642338336,0.8940430935634154
161,2008-06-11,2008,Jun,Wed,False,439128.0,0.8549081181670155,0.8192036147980795,12.992546221312512,0.7313076247201945
162,2008-06-12,2008,Jun,Thu,False,393499.0,0.8036171202605257,0.7031347077096863,12.882833805540304,0.5924780162495216
163,2008-06-13,2008,Jun,Fri,False,368038.0,0.7720400093044893,0.6840440553515955,12.815941472689596,0.5078327524114227
164,2008-06-14,2008,Jun,Sat,False,356990.0,0.7988485694347522,0.8269980231573001,12.785463049164973,0.4692654893086559
165,2008-06-15,2008,Jun,Sun,False,321969.0,0.7175505931612003,0.8282970912171703,12.682210546600048,0.33861022660376905
166,2008-06-16,2008,Jun,Mon,False,351388.0,0.7160386136310769,0.8356396498164359,12.769646305034225,0.44925105083788525
167,2008-06-17,2008,Jun,Tue,False,360324.0,0.7441265410560595,0.8175656594182434,12.79475890567513,0.48102842525916983
168,2008-06-18,2008,Jun,Wed,False,349624.0,0.7109792975110492,0.7528946625247106,12.764613570292806,0.4428826504269536
169,2008-06-19,2008,Jun,Thu,False,354560.0,0.7315073272854152,0.788929680881107,12.778632863101002,0.4606226018982499
170,2008-06-20,2008,Jun,Fri,False,356269.0,0.7431960921144453,0.8061564529793842,12.78344134247616,0.4667072305548496
171,2008-06-21,2008,Jun,Sat,False,337602.0,0.7836706210746686,0.8199943518780006,12.729622965857008,0.39860569344097335
172,2008-06-22,2008,Jun,Sun,False,338322.0,0.7863456617818096,0.8745552103925446,12.731753383691915,0.40130151480100257
173,2008-06-23,2008,Jun,Mon,False,384145.0,0.7749476622470342,0.9037560011296243,12.85877536446202,0.562034570703232
174,2008-06-24,2008,Jun,Tue,False,379736.0,0.7725633868341474,0.8590228748940976,12.847231553418991,0.5474270829719394
175,2008-06-25,2008,Jun,Wed,False,375852.0,0.7980925796696905,0.8036147980796384,12.836950727863242,0.5344177715224181
176,2008-06-26,2008,Jun,Thu,False,380085.0,0.787276110723424,0.8641626659135837,12.848150190899512,0.5485895228001894
177,2008-06-27,2008,Jun,Fri,False,398789.0,0.8289137008606652,0.9173679751482632,12.896187733941165,0.6093760185256368
178,2008-06-28,2008,Jun,Sat,False,368216.0,0.792277273784601,0.9003671279299631,12.816425001481203,0.508444607618061
179,2008-06-29,2008,Jun,Sun,False,368522.0,0.8142009769713887,0.9135272521886472,12.817255690322002,0.5094957576243504
180,2008-06-30,2008,Jun,Mon,False,429472.0,0.8533961386368922,0.9121717029087827,12.970311826197532,0.7031723189148432
181,2008-07-01,2008,Jul,Tue,False,423322.0,0.8307745987438939,0.8905958768709403,12.955888397754753,0.6849209759886855
182,2008-07-02,2008,Jul,Wed,False,405220.0,0.8153640381484065,0.8767579779723242,12.912185408480143,0.6296194055393625
183,2008-07-03,2008,Jul,Thu,False,401627.0,0.8294370783903233,0.860660830273934,12.903279076175446,0.6183493718055502
184,2008-07-04,2008,Jul,Fri,True,331456.0,0.771109560362875,0.8553515955944648,12.711250349783564,0.3753570658530612
185,2008-07-05,2008,Jul,Sat,False,325158.0,0.7723307745987439,0.8765320530923467,12.692066497023534,0.3510819029292619
186,2008-07-06,2008,Jul,Sun,False,348666.0,0.8154803442661084,0.9012708274498729,12.761869722891179,0.43941059799068205
187,2008-07-07,2008,Jul,Mon,False,439760.0,0.8650849034659222,0.935329003106467,12.993984402534542,0.7331274929143176
188,2008-07-08,2008,Jul,Tue,False,475215.0,0.8920097697138869,0.9500706015249929,13.071522612188954,0.8312440024458286
189,2008-07-09,2008,Jul,Wed,False,477320.0,0.8867759944173064,0.9594464840440553,13.075942404483593,0.8368367881799469
190,2008-07-10,2008,Jul,Thu,False,433303.0,0.8583391486392185,0.8367127929963287,12.979192531313542,0.7144099241167827
191,2008-07-11,2008,Jul,Fri,False,397368.0,0.7966969062572691,0.8245693306975431,12.892618082455556,0.6048589972328706
192,2008-07-12,2008,Jul,Sat,False,375829.0,0.8313561293324029,0.8683987574131601,12.83688953169091,0.5343403341550518
193,2008-07-13,2008,Jul,Sun,False,376621.0,0.8384508025122122,0.8994634284100537,12.838994655732327,0.5370041488600253
194,2008-07-14,2008,Jul,Mon,False,427747.0,0.8453710165154686,0.8998023157300198,12.966287178287415,0.6980795471472973
195,2008-07-15,2008,Jul,Tue,False,424675.0,0.8453128634566177,0.8328155888167184,12.959079449487511,0.6889589188190416
196,2008-07-16,2008,Jul,Wed,False,434372.0,0.8461851593393812,0.8367127929963287,12.981656588802524,0.7175279316279372
197,2008-07-17,2008,Jul,Thu,False,454848.0,0.8724703419399861,0.8599265744140073,13.027718576186567,0.7758145679115187
198,2008-07-18,2008,Jul,Fri,False,466182.0,0.8717725052337753,0.9023439706297657,13.052331394799797,0.8069595203527171
199,2008-07-19,2008,Jul,Sat,False,437334.0,0.8877645964177715,0.9253318271674668,12.988452484207144,0.7261274277887906
200,2008-07-20,2008,Jul,Sun,False,421736.0,0.861886485229123,0.9462298785653769,12.9521348048365,0.6801711960159129
201,2008-07-21,2008,Jul,Mon,False,458559.0,0.8467666899278901,0.9408641626659136,13.03584424287986,0.7860967508135446
202,2008-07-22,2008,Jul,Tue,False,425529.0,0.810711793440335,0.9073707992092629,12.961088379784746,0.6915010103831272
203,2008-07-23,2008,Jul,Wed,False,400883.0,0.7846010700162828,0.9119457780288054,12.901424893141826,0.6160030967483597
204,2008-07-24,2008,Jul,Thu,False,407431.0,0.8089090486159571,0.9403558316859644,12.917626872172558,0.6365050097675465
205,2008-07-25,2008,Jul,Fri,False,409617.0,0.8292626192137706,0.8791866704320812,12.922977855752421,0.6432761208591824
206,2008-07-26,2008,Jul,Sat,False,381098.0,0.8325191905094208,0.8651228466534876,12.850811838881768,0.5519575604526514
207,2008-07-27,2008,Jul,Sun,False,354997.0,0.7974528960223308,0.8874329285512568,12.779864617717621,0.46218125877362276
208,2008-07-28,2008,Jul,Mon,False,408705.0,0.8161200279134683,0.8798644450720134,12.92074890338994,0.6404556143412555
209,2008-07-29,2008,Jul,Tue,False,431913.0,0.8528727611072341,0.8706015249929399,12.975979458055892,0.7103441153456659
210,2008-07-30,2008,Jul,Wed,False,430443.0,0.8300186089788322,0.8657441400734256,12.97257018990253,0.7060300424162582
211,2008-07-31,2008,Jul,Thu,False,448754.0,0.8391486392184229,0.929850324767015,13.014230132393925,0.7587463504501584
212,2008-08-01,2008,Aug,Fri,False,436066.0,0.8413584554547568,0.9030217452696979,12.985548887021748,0.7224532286786184
213,2008-08-02,2008,Aug,Sat,False,377012.0,0.8048964875552453,0.9064670996893531,12.840032296162303,0.5383171744972147
214,2008-08-03,2008,Aug,Sun,False,354707.0,0.7944870900209351,0.8842134990115788,12.779047375554294,0.46114712413387504
215,2008-08-04,2008,Aug,Mon,False,402773.0,0.8191439869737147,0.8696978254730301,12.906128406795373,0.6219549022424091
216,2008-08-05,2008,Aug,Tue,False,398899.0,0.7907652942544777,0.8702626376729737,12.896463530996398,0.6097250109065432
217,2008-08-06,2008,Aug,Wed,False,383865.0,0.7491277041172366,0.8769839028523014,12.85804620725728,0.5611118983827378
218,2008-08-07,2008,Aug,Thu,False,378512.0,0.7583740404745289,0.8765320530923467,12.84400305545219,0.5433417558416893
219,2008-08-08,2008,Aug,Fri,False,370025.0,0.7498836938822981,0.8650663654334935,12.821325849905389,0.5146461196631189
220,2008-08-09,2008,Aug,Sat,False,336261.0,0.768260060479181,0.84269980231573,12.72564292311775,0.39356936486048766
221,2008-08-10,2008,Aug,Sun,False,333600.0,0.7686089788322865,0.8585710251341429,12.717697949466729,0.3835158301395749
222,2008-08-11,2008,Aug,Mon,False,364056.0,0.7391835310537335,0.8648404405535159,12.805062980939619,0.4940671567878924
223,2008-08-12,2008,Aug,Tue,False,365350.0,0.7493603163526401,0.8464275628353573,12.808611077219364,0.4985569022179451
224,2008-08-13,2008,Aug,Wed,False,375020.0,0.7765177948360084,0.8236656311776334,12.83473463686371,0.5316135397166103
225,2008-08-14,2008,Aug,Thu,False,384071.0,0.77727378460107,0.862129341993787,12.858582710312069,0.5617907869890588
